source,retrieved_at,ranking_scope,ranking_year,rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,iid,record_type,member_level,url,nid,location,aliases,subjects_offered,closed,unaccredited,disabled
times,2026-07-19T10:14:01+00:00,overall,2015,141,141,Texas A&M University,50.9,142,46.2,89,49.1,246,49.6,146,51.9,75,55.1,307,i-14958193,public,0,/world-university-rankings/texas-am-university,629,United States,Texas A&M University,"Computer Science,Geography,Other Health,Agriculture & Forestry,Sociology,History, Philosophy & Theology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Chemical Engineering,Chemistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Veterinary Science,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Biological Sciences,Communication & Media Studies,Accounting & Finance,Medicine & Dentistry,Mathematics & Statistics,Education,Economics & Econometrics,Civil Engineering,Sport Science,Law,Architecture,Electrical & Electronic Engineering,Psychology",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,141,141,Tokyo Institute of Technology,50.9,143,53.5,60,37.0,324,69.4,78,52.9,72,48.1,355,i-44637141,master_account,0,/world-university-rankings/tokyo-institute-technology,572,Japan,Tokyo Institute of Technology,"Politics & International Studies (incl Development Studies),Civil Engineering,Chemistry,Architecture,Physics & Astronomy,Sport Science,Mechanical & Aerospace Engineering,Communication & Media Studies,General Engineering,Biological Sciences,Chemical Engineering,Business & Management,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,Sociology",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,141,141,Colorado School of Mines,50.9,141,26.1,319,52.6,222,79.4,56,26.7,265,97.1,16,i-08832472,public,0,/world-university-rankings/colorado-school-mines,673,United States,Colorado School of Mines,"Geography,Mathematics & Statistics,General Engineering,Computer Science,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Business & Management,Civil Engineering,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,144,144,Eindhoven University of Technology,50.5,144,38.3,156,69.0,111,99.9,13,47.1,96,57.3,293,i-13983942,master_account,0,/world-university-rankings/eindhoven-university-technology,579,Netherlands,Eindhoven University of Technology,"Electrical & Electronic Engineering,Civil Engineering,Architecture,Chemistry,Art, Performing Arts & Design,General Engineering,Physics & Astronomy,Computer Science,Archaeology,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Chemical Engineering,Languages, Literature & Linguistics,History, Philosophy & Theology,Mathematics & Statistics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,144,144,Rutgers University–New Brunswick,50.5,145,40.5,134,34.3,343,35.2,278,45.3,106,71.0,181,i-70313321,public,0,/world-university-rankings/rutgers-university-new-brunswick-0,546,United States,Rutgers University–New Brunswick,"Other Health,Sport Science,Psychology,Agriculture & Forestry,Architecture,Communication & Media Studies,Physics & Astronomy,Medicine & Dentistry,Geography,Civil Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Education,Computer Science,Chemical Engineering,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Mechanical & Aerospace Engineering,Sociology,Archaeology,Accounting & Finance,Mathematics & Statistics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,146,146,University of Leeds,50.4,146,39.4,150,67.6,116,39.4,237,39.1,136,69.3,195,i-90575012,master_account,0,/world-university-rankings/university-leeds,597,United Kingdom,University of Leeds,"General Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Chemistry,Chemical Engineering,Physics & Astronomy,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Business & Management,Architecture,Electrical & Electronic Engineering,Geography,Medicine & Dentistry,Computer Science,Education,History, Philosophy & Theology,Accounting & Finance,Psychology,Law,Sociology,Politics & International Studies (incl Development Studies),Sport Science,Agriculture & Forestry,Mathematics & Statistics,Civil Engineering,Other Health,Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,147,147,Brandeis University,50.3,147,25.8,323,54.7,201,43.9,186,29.1,234,95.3,25,i-49167174,private,0,/world-university-rankings/brandeis-university,614,United States,Brandeis University,"Physics & Astronomy,Art, Performing Arts & Design,Chemistry,Psychology,Education,Accounting & Finance,Mathematics & Statistics,History, Philosophy & Theology,Sociology,Languages, Literature & Linguistics,Biological Sciences,Business & Management,Economics & Econometrics,Computer Science,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,148,148,Sungkyunkwan University (SKKU),50.2,148,48.1,83,35.8,335,98.5,24,50.2,84,51.7,328,i-25081233,master_account,11,/world-university-rankings/sungkyunkwan-university-skku,805,South Korea,Sungkyunkwan University (SKKU),"Medicine & Dentistry,Communication & Media Studies,Electrical & Electronic Engineering,Psychology,Sociology,Architecture,Agriculture & Forestry,Sport Science,Law,General Engineering,Chemistry,History, Philosophy & Theology,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Languages, Literature & Linguistics,Civil Engineering,Geography,Archaeology,Biological Sciences,Mathematics & Statistics,Business & Management,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Other Health,Veterinary Science,Education,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,148,148,University of Birmingham,50.2,149,42.8,116,75.8,81,36.0,270,39.8,133,62.7,244,i-24885315,master_account,0,/world-university-rankings/university-birmingham,612,United Kingdom,University of Birmingham,"General Engineering,Communication & Media Studies,Accounting & Finance,History, Philosophy & Theology,Biological Sciences,Business & Management,Medicine & Dentistry,Mathematics & Statistics,Geography,Architecture,Chemical Engineering,Sociology,Archaeology,Sport Science,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Languages, Literature & Linguistics,Civil Engineering,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Computer Science,Physics & Astronomy,Psychology,Other Health,Chemistry,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,150,150,Indiana University,50.1,150,46.5,88,37.1,321,-,385,35.1,172,73.1,163,i-17534252,public,0,/world-university-rankings/indiana-university,587,United States,Indiana University,"Computer Science,Mathematics & Statistics,Education,Art, Performing Arts & Design,Physics & Astronomy,Psychology,Architecture,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Civil Engineering,Economics & Econometrics,Other Health,Biological Sciences,Law,History, Philosophy & Theology,Sport Science,Geography,General Engineering,Communication & Media Studies,Accounting & Finance,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Chemistry,Business & Management",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,150,150,"University of California, Riverside",50.1,151,29.4,272,61.6,150,39.5,235,27.5,256,91.5,43,i-48621253,public,0,/world-university-rankings/university-california-riverside,607,United States,"University of California, Riverside","Biological Sciences,General Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Education,History, Philosophy & Theology,Chemical Engineering,Computer Science,Chemistry,Psychology,Economics & Econometrics,Physics & Astronomy,Medicine & Dentistry,Business & Management,Other Health,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Accounting & Finance,Sociology,Agriculture & Forestry",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,152,152,Dartmouth College,50.0,152,38.3,155,33.1,347,49.1,151,35.4,168,80.4,102,i-46262331,private,0,/world-university-rankings/dartmouth-college,554,United States,Dartmouth College,"Sociology,Mathematics & Statistics,General Engineering,History, Philosophy & Theology,Computer Science,Biological Sciences,Geography,Art, Performing Arts & Design,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Economics & Econometrics,Other Health,Business & Management,Physics & Astronomy,Archaeology,Medicine & Dentistry,Chemistry,Chemical Engineering,Accounting & Finance",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,153,153,Aarhus University,49.9,153,30.9,250,66.3,123,59.8,101,47.5,93,66.5,219,i-06644763,master_account,0,/world-university-rankings/aarhus-university,589,Denmark,Aarhus University,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Veterinary Science,Accounting & Finance,Art, Performing Arts & Design,Mathematics & Statistics,Law,History, Philosophy & Theology,Agriculture & Forestry,Geography,Other Health,Sport Science,Psychology,Archaeology,Biological Sciences,Business & Management,Computer Science,Chemical Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Education,Civil Engineering,Chemistry,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,154,154,University of Exeter,49.7,154,32.0,231,79.8,62,35.8,273,32.7,200,78.0,120,i-19978121,master_account,11,/world-university-rankings/university-exeter,620,United Kingdom,University of Exeter,"Architecture,Biological Sciences,Law,Languages, Literature & Linguistics,Computer Science,Politics & International Studies (incl Development Studies),Accounting & Finance,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Medicine & Dentistry,Sport Science,Mechanical & Aerospace Engineering,Sociology,Psychology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Archaeology,Veterinary Science,Education,History, Philosophy & Theology,Agriculture & Forestry,Geography,Other Health,Mathematics & Statistics,Electrical & Electronic Engineering,Communication & Media Studies,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,155,155,National Taiwan University (NTU),49.3,155,48.8,79,27.5,375,43.8,187,57.3,61,47.7,357,i-41404939,master_account,0,/world-university-rankings/national-taiwan-university-ntu,618,Taiwan,National Taiwan University (NTU),"Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies,Civil Engineering,Archaeology,Computer Science,Geography,Veterinary Science,Physics & Astronomy,Business & Management,Medicine & Dentistry,Sport Science,Art, Performing Arts & Design,Law,Mechanical & Aerospace Engineering,Other Health,Electrical & Electronic Engineering,Economics & Econometrics,Politics & International Studies (incl Development Studies),Architecture,Mathematics & Statistics,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Education,Agriculture & Forestry,Accounting & Finance,Sociology,History, Philosophy & Theology,General Engineering",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,156,156,RWTH Aachen University,49.2,156,39.0,152,56.8,184,69.8,76,29.9,223,75.0,142,i-29503513,master_account,0,/world-university-rankings/rwth-aachen-university,632,Germany,RWTH Aachen University,"Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Business & Management,Chemical Engineering,Sociology,Biological Sciences,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Electrical & Electronic Engineering,Other Health,Physics & Astronomy,Medicine & Dentistry,Chemistry,Computer Science,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Mechanical & Aerospace Engineering,Geography,Education,Architecture,Civil Engineering",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,157,157,The University of Osaka,49.1,157,51.3,69,29.1,370,73.6,65,48.0,91,51.1,333,i-41457091,master_account,0,/world-university-rankings/university-osaka,583,Japan,The University of Osaka Handai OU,"Chemistry,Computer Science,Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies,Education,Architecture,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,History, Philosophy & Theology,Sociology,Biological Sciences,General Engineering,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Economics & Econometrics,Psychology,Business & Management,Physics & Astronomy,Medicine & Dentistry,Archaeology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Geography,Accounting & Finance,Law,Civil Engineering,Other Health",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,157,157,University of Liverpool,49.1,158,31.3,244,79.5,66,40.0,229,33.2,192,76.2,133,i-48205864,master_account,11,/world-university-rankings/university-liverpool,646,United Kingdom,University of Liverpool,"Communication & Media Studies,Medicine & Dentistry,Physics & Astronomy,Accounting & Finance,Biological Sciences,Geography,Archaeology,Architecture,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Economics & Econometrics,Civil Engineering,Business & Management,Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Sociology,Psychology,Veterinary Science,Mechanical & Aerospace Engineering,Chemistry,Electrical & Electronic Engineering,Other Health,General Engineering,History, Philosophy & Theology",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,157,157,The University of Western Australia,49.1,159,36.3,183,87.3,26,63.3,93,38.1,144,62.2,252,i-74036713,master_account,0,/world-university-rankings/university-western-australia,654,Australia,The University of Western Australia,"General Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Computer Science,Languages, Literature & Linguistics,Agriculture & Forestry,Psychology,Communication & Media Studies,Business & Management,Electrical & Electronic Engineering,Sport Science,Medicine & Dentistry,Chemistry,Accounting & Finance,Art, Performing Arts & Design,Education,Other Health,Physics & Astronomy,Economics & Econometrics,Biological Sciences,Geography,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Civil Engineering,Architecture,Chemical Engineering,Archaeology,Sociology,Law,Mechanical & Aerospace Engineering,Veterinary Science",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,160,160,University of Copenhagen,49.0,161,34.0,206,71.8,93,44.4,182,34.4,178,73.5,161,i-60133392,master_account,0,/world-university-rankings/university-copenhagen,599,Denmark,University of Copenhagen,"Politics & International Studies (incl Development Studies),Other Health,Psychology,Archaeology,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Law,Sport Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Computer Science,Economics & Econometrics,Mathematics & Statistics,Physics & Astronomy,Languages, Literature & Linguistics,Chemistry,Veterinary Science,Agriculture & Forestry,Geography,Sociology",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,160,160,École Normale Supérieure de Lyon,49.0,160,38.1,159,64.4,132,29.3,363,33.8,184,73.0,167,i-45519961,master_account,0,/world-university-rankings/ecole-normale-superieure-de-lyon,605,France,École Normale Supérieure de Lyon,"Politics & International Studies (incl Development Studies),Physics & Astronomy,History, Philosophy & Theology,Biological Sciences,Mathematics & Statistics,Education,Languages, Literature & Linguistics,Chemistry,Economics & Econometrics,Geography,Computer Science,Sociology,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,162,162,University of Utah,48.6,162,38.8,153,27.5,376,58.1,107,36.5,157,75.0,144,i-02638481,public,0,/world-university-rankings/university-utah,577,United States,University of Utah,"Agriculture & Forestry,Geography,History, Philosophy & Theology,Architecture,Biological Sciences,Law,General Engineering,Chemistry,Accounting & Finance,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sport Science,Education,Other Health,Mathematics & Statistics,Psychology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Chemical Engineering,Sociology,Computer Science,Physics & Astronomy,Business & Management,Civil Engineering,Communication & Media Studies",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,163,163,University of Freiburg,48.3,163,38.0,162,56.7,185,81.4,54,28.1,247,74.0,155,i-33338764,master_account,0,/world-university-rankings/university-freiburg,653,Germany,University of Freiburg,"Mathematics & Statistics,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Business & Management,Sport Science,Communication & Media Studies,Languages, Literature & Linguistics,Medicine & Dentistry,Sociology,Archaeology,Physics & Astronomy,Economics & Econometrics,Other Health,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Electrical & Electronic Engineering,Law,Education,Geography,Psychology,Computer Science,Biological Sciences,Chemistry",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,164,164,University of Adelaide,48.2,164,33.8,208,79.3,69,65.3,86,40.4,126,61.1,259,i-47531552,master_account,0,/world-university-rankings/university-adelaide,665,Australia,University of Adelaide Adelaide University,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Medicine & Dentistry,History, Philosophy & Theology,Chemical Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Sociology,Chemistry,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Physics & Astronomy,Veterinary Science,Education,Psychology,Other Health,Computer Science,Biological Sciences,Economics & Econometrics,Business & Management,Architecture,Accounting & Finance,General Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,165,165,Karlsruhe Institute of Technology,48.1,166,40.5,133,60.1,161,82.7,51,34.9,174,62.9,239,i-38821594,master_account,0,/world-university-rankings/karlsruhe-institute-technology,660,Germany,Karlsruhe Institute of Technology,"Economics & Econometrics,General Engineering,Communication & Media Studies,Education,Electrical & Electronic Engineering,Civil Engineering,Geography,Sport Science,Chemistry,Computer Science,Chemical Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Agriculture & Forestry,Art, Performing Arts & Design,Architecture,Biological Sciences,Physics & Astronomy,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Business & Management",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,165,165,Tohoku University,48.1,168,49.7,74,29.7,364,76.8,60,47.3,94,49.6,347,i-17479913,master_account,0,/world-university-rankings/tohoku-university,584,Japan,Tohoku University,"Computer Science,Sport Science,Education,Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Civil Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Mathematics & Statistics,Business & Management,Medicine & Dentistry,Biological Sciences,Chemistry,General Engineering,Physics & Astronomy,Psychology,Mechanical & Aerospace Engineering,Geography,Accounting & Finance,Archaeology,Agriculture & Forestry,Law,Architecture,Veterinary Science,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,165,165,Istanbul Technical University,48.1,165,30.2,262,37.3,319,51.1,134,36.9,153,79.7,108,i-09547593,master_account,0,/world-university-rankings/istanbul-technical-university,750,Turkey,Istanbul Technical University,"Archaeology,Civil Engineering,Business & Management,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Chemistry,Computer Science,Biological Sciences,General Engineering,Physics & Astronomy,Communication & Media Studies,Architecture,Chemical Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Sociology,Accounting & Finance",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,165,165,Pompeu Fabra University,48.1,167,25.1,335,63.2,138,35.9,272,28.3,241,88.3,59,i-64752503,master_account,0,/world-university-rankings/pompeu-fabra-university,650,Spain,Pompeu Fabra University,"Languages, Literature & Linguistics,Sociology,Communication & Media Studies,Computer Science,History, Philosophy & Theology,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,General Engineering,Accounting & Finance,Business & Management,Education,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,169,169,University of Miami,48.0,169,42.7,118,56.7,186,-,395,27.2,262,73.1,165,i-02632503,private,0,/world-university-rankings/university-miami,636,United States,University of Miami,"Other Health,Physics & Astronomy,Business & Management,Computer Science,Chemistry,Accounting & Finance,Civil Engineering,Sociology,Languages, Literature & Linguistics,Biological Sciences,Education,General Engineering,Communication & Media Studies,Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Art, Performing Arts & Design,Chemical Engineering,Geography,Architecture,Mathematics & Statistics,Psychology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Sport Science,Law",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,170,170,University of Antwerp,47.9,170,34.6,200,61.0,154,100.0,11,33.6,187,67.7,210,i-67537741,master_account,0,/world-university-rankings/university-antwerp,742,Belgium,University of Antwerp,"Veterinary Science,Chemistry,Education,Languages, Literature & Linguistics,Chemical Engineering,Law,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Computer Science,History, Philosophy & Theology,Sociology,Art, Performing Arts & Design,Biological Sciences,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Business & Management,Architecture,Medicine & Dentistry,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Other Health,Communication & Media Studies,General Engineering",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,171,171,University of Nottingham,47.8,172,39.9,142,70.6,101,39.6,233,35.8,166,62.7,245,i-18193873,master_account,0,/world-university-rankings/university-nottingham,604,United Kingdom,University of Nottingham,"Other Health,Sport Science,Psychology,Art, Performing Arts & Design,Civil Engineering,Politics & International Studies (incl Development Studies),General Engineering,Physics & Astronomy,Accounting & Finance,Medicine & Dentistry,Veterinary Science,Education,History, Philosophy & Theology,Chemical Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Chemistry,Sociology,Economics & Econometrics,Archaeology,Biological Sciences,Law,Architecture,Agriculture & Forestry,Geography",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,171,171,Université Catholique de Louvain,47.8,171,37.9,164,59.7,165,46.1,168,34.9,175,67.7,209,i-03075394,master_account,0,/world-university-rankings/universite-catholique-de-louvain,633,Belgium,Université Catholique de Louvain,"General Engineering,Physics & Astronomy,Business & Management,Electrical & Electronic Engineering,Chemistry,Accounting & Finance,Architecture,Agriculture & Forestry,Sociology,Other Health,Sport Science,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Languages, Literature & Linguistics,Civil Engineering,Communication & Media Studies,Archaeology,Biological Sciences,Geography,Computer Science,Mathematics & Statistics,Psychology,History, Philosophy & Theology,Chemical Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Veterinary Science,Law",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,173,173,Georgetown University,47.7,173,51.1,70,43.3,285,80.0,55,28.2,242,62.2,248,i-26274852,private,0,/world-university-rankings/georgetown-university,602,United States,Georgetown University,"History, Philosophy & Theology,Economics & Econometrics,Languages, Literature & Linguistics,General Engineering,Psychology,Sociology,Medicine & Dentistry,Law,Mathematics & Statistics,Computer Science,Physics & Astronomy,Accounting & Finance,Architecture,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Education,Agriculture & Forestry,Other Health,Sport Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemistry,Biological Sciences",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,173,173,University of Victoria,47.7,174,21.6,359,70.1,104,31.6,336,30.6,214,86.7,67,i-84469642,master_account,0,/world-university-rankings/university-victoria,641,Canada,University of Victoria,"Communication & Media Studies,Mechanical & Aerospace Engineering,General Engineering,Sport Science,History, Philosophy & Theology,Languages, Literature & Linguistics,Business & Management,Archaeology,Chemistry,Accounting & Finance,Mathematics & Statistics,Law,Other Health,Computer Science,Politics & International Studies (incl Development Studies),Geography,Sociology,Education,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Art, Performing Arts & Design,Biological Sciences,Psychology",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,175,175,University of Auckland,47.5,175,28.6,285,87.3,25,74.2,63,33.4,190,68.4,202,i-68813221,master_account,0,/world-university-rankings/university-auckland,637,New Zealand,University of Auckland UOA Auckland University,"Accounting & Finance,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Psychology,Civil Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Archaeology,History, Philosophy & Theology,General Engineering,Mechanical & Aerospace Engineering,Medicine & Dentistry,Computer Science,Law,Sociology,Architecture,Other Health,Physics & Astronomy,Business & Management,Electrical & Electronic Engineering,Education,Languages, Literature & Linguistics,Sport Science,Chemistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,175,175,University of Iowa,47.5,176,41.9,123,31.7,358,49.3,150,33.5,188,71.0,182,i-88616472,public,0,/world-university-rankings/university-iowa,606,United States,University of Iowa,"Chemistry,Psychology,Geography,Education,Civil Engineering,Computer Science,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Mathematics & Statistics,Chemical Engineering,Sport Science,Other Health,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Accounting & Finance,History, Philosophy & Theology,Economics & Econometrics,Sociology,General Engineering,Medicine & Dentistry,Communication & Media Studies,Law,Electrical & Electronic Engineering,Physics & Astronomy",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,177,177,Syracuse University,47.3,177,32.4,224,41.2,297,40.6,218,24.4,286,87.1,66,i-05986189,private,0,/world-university-rankings/syracuse-university,1020,United States,Syracuse University,"Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Physics & Astronomy,Civil Engineering,Mathematics & Statistics,Law,Languages, Literature & Linguistics,General Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Communication & Media Studies,Economics & Econometrics,Agriculture & Forestry,Education,History, Philosophy & Theology,Biological Sciences,Chemistry,Psychology,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Architecture,Sport Science,Business & Management,Electrical & Electronic Engineering,Sociology",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,178,178,University of Aberdeen,47.1,179,28.0,295,84.1,42,42.1,204,30.2,219,74.3,149,i-57429768,master_account,0,/world-university-rankings/university-aberdeen,615,United Kingdom,University of Aberdeen,"Archaeology,Biological Sciences,Languages, Literature & Linguistics,Other Health,Physics & Astronomy,History, Philosophy & Theology,Chemical Engineering,Psychology,Business & Management,Law,Chemistry,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Sociology,Medicine & Dentistry,Geography,Sport Science,Accounting & Finance,Mathematics & Statistics,Civil Engineering,Art, Performing Arts & Design,Education,Computer Science",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,178,178,Joseph Fourier University,47.1,178,38.0,161,57.3,180,31.3,339,29.3,229,73.0,168,i-04026923,master_account,0,/world-university-rankings/universite-joseph-fourier-grenoble,869,France,Joseph Fourier University,,False,False,False
