source,retrieved_at,ranking_scope,ranking_year,rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,iid,record_type,member_level,url,nid,location,aliases,subjects_offered,closed,unaccredited,disabled
times,2026-07-19T10:13:58+00:00,overall,2013,110,110,University of Sheffield,56.2,111,49.5,106,68.1,97,41.5,191,46.2,125,71.0,161,i-51616042,master_account,0,/world-university-rankings/university-sheffield,565,United Kingdom,University of Sheffield united kingdom UK Sheffield,"Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Medicine & Dentistry,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Archaeology,General Engineering,Civil Engineering,Physics & Astronomy,Geography,Politics & International Studies (incl Development Studies),Computer Science,Electrical & Electronic Engineering,Other Health,Law,Architecture,Education,Economics & Econometrics,Chemistry,Psychology,Communication & Media Studies,History, Philosophy & Theology,Biological Sciences,Mathematics & Statistics,Mechanical & Aerospace Engineering,Sociology",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,113,113,University of Cape Town,55.8,113,34.7,237,75.1,67,87.3,35,45.5,129,79.7,101,i-77957341,master_account,11,/world-university-rankings/university-cape-town,567,South Africa,University of Cape Town UCT,"Politics & International Studies (incl Development Studies),Sport Science,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering,Sociology,Medicine & Dentistry,Biological Sciences,Law,Languages, Literature & Linguistics,Civil Engineering,Geography,Accounting & Finance,Other Health,Communication & Media Studies,Archaeology,Chemistry,Business & Management,Computer Science,Physics & Astronomy,Economics & Econometrics,History, Philosophy & Theology,Mathematics & Statistics,Psychology",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,114,114,Eindhoven University of Technology,55.6,114,44.1,150,69.8,86,100.0,2,51.8,104,63.8,201,i-13983942,master_account,0,/world-university-rankings/eindhoven-university-technology,579,Netherlands,Eindhoven University of Technology,"Electrical & Electronic Engineering,Civil Engineering,Architecture,Chemistry,Art, Performing Arts & Design,General Engineering,Physics & Astronomy,Computer Science,Archaeology,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Chemical Engineering,Languages, Literature & Linguistics,History, Philosophy & Theology,Mathematics & Statistics",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,115,115,Maastricht University,55.5,115,39.7,180,85.2,28,99.1,18,53.2,101,62.5,217,i-73562473,master_account,6,/world-university-rankings/maastricht-university,663,Netherlands,Maastricht University,"Biological Sciences,Business & Management,Communication & Media Studies,Other Health,Sociology,Chemistry,Computer Science,Law,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Education,Art, Performing Arts & Design,Economics & Econometrics,Languages, Literature & Linguistics,Psychology",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,116,116,Aarhus University,55.3,116,35.7,222,66.4,108,69.7,69,54.6,95,71.6,153,i-06644763,master_account,0,/world-university-rankings/aarhus-university,589,Denmark,Aarhus University,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Veterinary Science,Accounting & Finance,Art, Performing Arts & Design,Mathematics & Statistics,Law,History, Philosophy & Theology,Agriculture & Forestry,Geography,Other Health,Sport Science,Psychology,Archaeology,Biological Sciences,Business & Management,Computer Science,Chemical Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Education,Civil Engineering,Chemistry,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,117,117,Stockholm University,55.2,117,31.3,274,52.2,197,32.0,311,43.8,141,93.0,36,i-40552744,master_account,0,/world-university-rankings/stockholm-university,596,Sweden,Stockholm University,"History, Philosophy & Theology,Geography,Law,Education,Mathematics & Statistics,Physics & Astronomy,Biological Sciences,Chemistry,Sociology,Business & Management,Communication & Media Studies,Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Accounting & Finance,Politics & International Studies (incl Development Studies),Archaeology,Psychology,Economics & Econometrics,Veterinary Science",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,118,118,University of Virginia (Main campus),55.0,118,55.9,78,27.9,351,48.6,133,43.0,146,73.5,139,i-21442282,public,0,/world-university-rankings/university-virginia-main-campus,601,United States,University of Virginia (Main campus),"General Engineering,Chemistry,Geography,Physics & Astronomy,Sociology,Other Health,Biological Sciences,Education,Art, Performing Arts & Design,Mathematics & Statistics,Business & Management,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Economics & Econometrics,Archaeology,Chemical Engineering,Accounting & Finance,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Psychology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Communication & Media Studies,Architecture,Civil Engineering,Politics & International Studies (incl Development Studies),Computer Science,Sport Science,Law",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,119,119,"Royal Holloway, University of London",54.9,119,30.5,279,92.5,4,31.9,312,27.7,262,99.0,11,i-17688201,master_account,0,/world-university-rankings/royal-holloway-university-london,571,United Kingdom,"Royal Holloway, University of London","Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Chemistry,Accounting & Finance,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Psychology,Art, Performing Arts & Design,Biological Sciences,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Archaeology,Law,Mathematics & Statistics,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,120,120,University of Nottingham,54.8,120,48.1,118,70.1,85,38.3,236,50.8,108,62.8,214,i-18193873,master_account,0,/world-university-rankings/university-nottingham,604,United Kingdom,University of Nottingham,"Other Health,Sport Science,Psychology,Art, Performing Arts & Design,Civil Engineering,Politics & International Studies (incl Development Studies),General Engineering,Physics & Astronomy,Accounting & Finance,Medicine & Dentistry,Veterinary Science,Education,History, Philosophy & Theology,Chemical Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Chemistry,Sociology,Economics & Econometrics,Archaeology,Biological Sciences,Law,Architecture,Agriculture & Forestry,Geography",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,121,121,University of Alberta,54.7,121,50.9,99,67.6,100,50.6,121,53.9,98,56.6,256,i-20147712,master_account,11,/world-university-rankings/university-alberta,564,Canada,University of Alberta,"Civil Engineering,Sociology,Other Health,Electrical & Electronic Engineering,Mathematics & Statistics,Law,Languages, Literature & Linguistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Medicine & Dentistry,Sport Science,Geology, Environmental, Earth & Marine Sciences,Business & Management,Computer Science,Chemistry,General Engineering,Physics & Astronomy,Accounting & Finance,History, Philosophy & Theology,Chemical Engineering,Psychology,Archaeology,Veterinary Science,Communication & Media Studies,Biological Sciences,Education",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,122,122,University of Florida,54.5,123,52.0,92,31.2,323,-,389,62.9,69,56.0,260,i-25479123,public,0,/world-university-rankings/university-florida,590,United States,University of Florida,"History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Medicine & Dentistry,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Law,Computer Science,Mathematics & Statistics,Education,Art, Performing Arts & Design,Biological Sciences,Communication & Media Studies,Architecture,Sport Science,Psychology,Other Health,Chemical Engineering,Chemistry,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Languages, Literature & Linguistics,Veterinary Science,Geography",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,122,122,"University of California, Santa Cruz",54.5,122,32.1,266,32.5,316,-,386,39.6,178,99.9,4,i-68567521,public,0,/world-university-rankings/university-california-santa-cruz,574,United States,"University of California, Santa Cruz","Economics & Econometrics,Biological Sciences,Business & Management,Agriculture & Forestry,Other Health,Physics & Astronomy,Communication & Media Studies,Art, Performing Arts & Design,Languages, Literature & Linguistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Archaeology,Psychology,Politics & International Studies (incl Development Studies),Education,General Engineering,Computer Science,Sociology,Electrical & Electronic Engineering,History, Philosophy & Theology,Mathematics & Statistics",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,124,124,University of Warwick,54.4,126,48.9,109,80.9,48,35.3,269,50.5,110,58.8,240,i-26364423,master_account,0,/world-university-rankings/university-warwick,622,United Kingdom,University of Warwick,"Economics & Econometrics,Chemistry,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Business & Management,Psychology,Education,Communication & Media Studies,Geography,Computer Science,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,History, Philosophy & Theology,Physics & Astronomy,Accounting & Finance,Electrical & Electronic Engineering,General Engineering,Sociology,Mechanical & Aerospace Engineering,Law,Other Health,Civil Engineering",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,124,124,The Chinese University of Hong Kong,54.4,124,53.7,87,62.6,134,44.5,155,63.1,68,45.1,348,i-96045751,master_account,11,/world-university-rankings/chinese-university-hong-kong,662356,Hong Kong,The Chinese University of Hong Kong CUHK Chinese University of Hong Kong Chinese U,"Computer Science,Law,Geography,Education,Architecture,Sport Science,History, Philosophy & Theology,General Engineering,Art, Performing Arts & Design,Chemistry,Economics & Econometrics,Physics & Astronomy,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sociology,Other Health,Psychology,Mathematics & Statistics,Languages, Literature & Linguistics,Business & Management,Politics & International Studies (incl Development Studies),Biological Sciences,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,124,124,Dartmouth College,54.4,125,47.5,122,31.5,319,38.6,230,35.9,196,87.0,61,i-46262331,private,0,/world-university-rankings/dartmouth-college,554,United States,Dartmouth College,"Sociology,Mathematics & Statistics,General Engineering,History, Philosophy & Theology,Computer Science,Biological Sciences,Geography,Art, Performing Arts & Design,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Economics & Econometrics,Other Health,Business & Management,Physics & Astronomy,Archaeology,Medicine & Dentistry,Chemistry,Chemical Engineering,Accounting & Finance",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,127,127,Radboud University Nijmegen,54.0,127,35.7,224,53.4,191,41.7,189,54.3,97,73.3,140,i-62031652,master_account,11,/world-university-rankings/radboud-university-nijmegen,624,Netherlands,Radboud University Nijmegen,"Other Health,Psychology,History, Philosophy & Theology,Chemistry,Sociology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Accounting & Finance,Medicine & Dentistry,Law,Communication & Media Studies,Economics & Econometrics,Mathematics & Statistics,Computer Science,Geography,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Physics & Astronomy,Biological Sciences,Education",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,128,128,Free University of Berlin,53.7,128,53.1,89,60.9,143,32.8,297,56.5,88,51.5,296,i-95814621,master_account,0,/world-university-rankings/free-university-berlin,617,Germany,Free University of Berlin,"Communication & Media Studies,Computer Science,Chemistry,Mathematics & Statistics,Economics & Econometrics,Languages, Literature & Linguistics,Sociology,Biological Sciences,Accounting & Finance,Psychology,Geography,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Business & Management,Veterinary Science,Physics & Astronomy,Law,Education,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,128,128,Tokyo Institute of Technology,53.7,129,58.0,68,29.6,335,65.3,79,56.1,89,52.0,292,i-44637141,master_account,0,/world-university-rankings/tokyo-institute-technology,572,Japan,Tokyo Institute of Technology,"Politics & International Studies (incl Development Studies),Civil Engineering,Chemistry,Architecture,Physics & Astronomy,Sport Science,Mechanical & Aerospace Engineering,Communication & Media Studies,General Engineering,Biological Sciences,Chemical Engineering,Business & Management,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,Sociology",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,130,130,University of Southampton,53.6,132,37.9,197,77.4,57,41.8,188,38.9,185,79.2,104,i-58225932,master_account,0,/world-university-rankings/university-southampton,593,United Kingdom,University of Southampton,"Electrical & Electronic Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Computer Science,Art, Performing Arts & Design,History, Philosophy & Theology,Civil Engineering,Education,Physics & Astronomy,Geography,Accounting & Finance,Medicine & Dentistry,Chemical Engineering,Law,Biological Sciences,Economics & Econometrics,Mathematics & Statistics,Mechanical & Aerospace Engineering,Psychology,General Engineering,Other Health,Communication & Media Studies,Chemistry,Sociology,Business & Management,Archaeology",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,130,130,University of Lausanne,53.6,131,33.0,256,82.7,42,45.8,144,44.8,133,76.2,122,i-51124313,master_account,0,/world-university-rankings/university-lausanne,580,Switzerland,University of Lausanne,"Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Biological Sciences,Sociology,History, Philosophy & Theology,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences,Other Health,Medicine & Dentistry,Accounting & Finance,Economics & Econometrics,Computer Science,Geography,Archaeology,Psychology,Communication & Media Studies,Sport Science,Education",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,130,130,University of Copenhagen,53.6,130,42.2,166,73.5,73,39.7,215,40.4,170,74.3,131,i-60133392,master_account,0,/world-university-rankings/university-copenhagen,599,Denmark,University of Copenhagen,"Politics & International Studies (incl Development Studies),Other Health,Psychology,Archaeology,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Law,Sport Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Computer Science,Economics & Econometrics,Mathematics & Statistics,Physics & Astronomy,Languages, Literature & Linguistics,Chemistry,Veterinary Science,Agriculture & Forestry,Geography,Sociology",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,133,133,University of Geneva,53.5,133,36.2,217,95.3,3,32.4,305,42.5,150,73.1,142,i-46922884,master_account,0,/world-university-rankings/university-geneva,594,Switzerland,University of Geneva,"Economics & Econometrics,Geography,Chemistry,Computer Science,Accounting & Finance,Business & Management,Communication & Media Studies,Psychology,History, Philosophy & Theology,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Medicine & Dentistry,Biological Sciences,Mathematics & Statistics,Law,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Sociology",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,134,134,University of Utah,53.2,136,43.3,156,25.2,368,63.3,84,41.3,161,81.0,91,i-02638481,public,0,/world-university-rankings/university-utah,577,United States,University of Utah,"Agriculture & Forestry,Geography,History, Philosophy & Theology,Architecture,Biological Sciences,Law,General Engineering,Chemistry,Accounting & Finance,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sport Science,Education,Other Health,Mathematics & Statistics,Psychology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Chemical Engineering,Sociology,Computer Science,Physics & Astronomy,Business & Management,Civil Engineering,Communication & Media Studies",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,134,134,National Taiwan University (NTU),53.2,135,56.4,76,24.6,371,44.0,161,65.7,60,45.5,344,i-41404939,master_account,0,/world-university-rankings/national-taiwan-university-ntu,618,Taiwan,National Taiwan University (NTU),"Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies,Civil Engineering,Archaeology,Computer Science,Geography,Veterinary Science,Physics & Astronomy,Business & Management,Medicine & Dentistry,Sport Science,Art, Performing Arts & Design,Law,Mechanical & Aerospace Engineering,Other Health,Electrical & Electronic Engineering,Economics & Econometrics,Politics & International Studies (incl Development Studies),Architecture,Mathematics & Statistics,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Education,Agriculture & Forestry,Accounting & Finance,Sociology,History, Philosophy & Theology,General Engineering",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,134,134,Indiana University,53.2,134,48.3,113,36.0,290,-,375,44.2,138,72.5,146,i-17534252,public,0,/world-university-rankings/indiana-university,587,United States,Indiana University,"Computer Science,Mathematics & Statistics,Education,Art, Performing Arts & Design,Physics & Astronomy,Psychology,Architecture,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Civil Engineering,Economics & Econometrics,Other Health,Biological Sciences,Law,History, Philosophy & Theology,Sport Science,Geography,General Engineering,Communication & Media Studies,Accounting & Finance,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Chemistry,Business & Management",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,137,137,Tohoku University,53.1,138,57.7,69,32.0,317,80.7,45,55.6,92,48.9,318,i-17479913,master_account,0,/world-university-rankings/tohoku-university,584,Japan,Tohoku University,"Computer Science,Sport Science,Education,Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Civil Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Mathematics & Statistics,Business & Management,Medicine & Dentistry,Biological Sciences,Chemistry,General Engineering,Physics & Astronomy,Psychology,Mechanical & Aerospace Engineering,Geography,Accounting & Finance,Archaeology,Agriculture & Forestry,Law,Architecture,Veterinary Science,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,137,137,Hebrew University of Jerusalem,53.1,137,48.8,110,50.3,209,33.6,289,55.8,90,57.0,254,i-82070463,master_account,0,/world-university-rankings/hebrew-university-jerusalem,585,Israel,Hebrew University of Jerusalem,"Veterinary Science,Other Health,Medicine & Dentistry,Agriculture & Forestry,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Communication & Media Studies,History, Philosophy & Theology,Economics & Econometrics,Computer Science,Physics & Astronomy,Geography,Psychology,Law,Education,Mathematics & Statistics,Chemistry,Business & Management,Biological Sciences,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Archaeology,Sociology,Accounting & Finance",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,139,139,University of Glasgow,53.0,139,37.3,205,69.7,88,44.1,158,40.2,173,78.1,108,i-12600602,master_account,11,/world-university-rankings/university-glasgow,566,United Kingdom,University of Glasgow,"General Engineering,Agriculture & Forestry,Sociology,Architecture,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Electrical & Electronic Engineering,Biological Sciences,Geography,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mathematics & Statistics,Psychology,Languages, Literature & Linguistics,Sport Science,Education,Archaeology,Chemistry,Accounting & Finance,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Veterinary Science,Law,Other Health,Civil Engineering,Communication & Media Studies",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,140,140,Vrije Universiteit Amsterdam,52.9,141,40.5,175,47.1,235,58.5,98,45.1,132,74.2,132,i-53409817,master_account,0,/world-university-rankings/vrije-universiteit-amsterdam,625,Netherlands,Vrije Universiteit Amsterdam,"Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Art, Performing Arts & Design,Chemistry,Physics & Astronomy,Politics & International Studies (incl Development Studies),Law,Biological Sciences,Business & Management,Other Health,Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Sociology,Archaeology,Education,Communication & Media Studies,Computer Science,Architecture,Geography,Sport Science,Accounting & Finance,Agriculture & Forestry,Psychology",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,140,140,KTH Royal Institute of Technology,52.9,140,47.5,123,86.1,24,100.0,5,49.7,112,49.1,315,i-64030373,master_account,6,/world-university-rankings/kth-royal-institute-technology,651,Sweden,KTH Royal Institute of Technology,"Education,History, Philosophy & Theology,General Engineering,Business & Management,Mechanical & Aerospace Engineering,Mathematics & Statistics,Computer Science,Biological Sciences,Architecture,Chemical Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Chemistry,Physics & Astronomy,Civil Engineering",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,142,142,University of Basel,52.8,142,37.1,207,89.8,9,64.2,82,23.2,308,87.8,59,i-84512751,master_account,0,/world-university-rankings/university-basel,575,Switzerland,University of Basel,"Psychology,Art, Performing Arts & Design,Archaeology,Physics & Astronomy,Chemistry,Business & Management,History, Philosophy & Theology,Sport Science,Law,Medicine & Dentistry,Other Health,Sociology,Languages, Literature & Linguistics,Accounting & Finance,Communication & Media Studies,Politics & International Studies (incl Development Studies),Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Computer Science,Economics & Econometrics,Mathematics & Statistics,Geography",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,142,142,University of Leeds,52.8,143,41.5,169,66.6,107,41.3,194,48.6,116,65.8,186,i-90575012,master_account,0,/world-university-rankings/university-leeds,597,United Kingdom,University of Leeds,"General Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Chemistry,Chemical Engineering,Physics & Astronomy,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Business & Management,Architecture,Electrical & Electronic Engineering,Geography,Medicine & Dentistry,Computer Science,Education,History, Philosophy & Theology,Accounting & Finance,Psychology,Law,Sociology,Politics & International Studies (incl Development Studies),Sport Science,Agriculture & Forestry,Mathematics & Statistics,Civil Engineering,Other Health,Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,144,144,University of Freiburg,52.3,144,48.3,114,54.9,179,81.1,44,33.0,217,72.4,147,i-33338764,master_account,0,/world-university-rankings/university-freiburg,653,Germany,University of Freiburg,"Mathematics & Statistics,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Business & Management,Sport Science,Communication & Media Studies,Languages, Literature & Linguistics,Medicine & Dentistry,Sociology,Archaeology,Physics & Astronomy,Economics & Econometrics,Other Health,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Electrical & Electronic Engineering,Law,Education,Geography,Psychology,Computer Science,Biological Sciences,Chemistry",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,145,145,Lancaster University,52.1,145,37.7,199,76.2,64,31.8,314,40.9,164,73.2,141,i-49618222,master_account,0,/world-university-rankings/lancaster-university,595,United Kingdom,Lancaster University,"Computer Science,Art, Performing Arts & Design,Business & Management,Biological Sciences,Politics & International Studies (incl Development Studies),Chemistry,Architecture,Chemical Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Education,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Sport Science,General Engineering,Accounting & Finance,Sociology,Electrical & Electronic Engineering,History, Philosophy & Theology,Psychology,Medicine & Dentistry,Law,Geography,Mechanical & Aerospace Engineering,Communication & Media Studies,Other Health,Mathematics & Statistics",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,145,145,Queen Mary University of London,52.1,146,33.1,254,87.0,19,42.7,179,30.0,241,85.4,66,i-75315437,master_account,0,/world-university-rankings/queen-mary-university-london,131678,United Kingdom,Queen Mary University of London,"Mechanical & Aerospace Engineering,Communication & Media Studies,Accounting & Finance,Chemical Engineering,Geography,Chemistry,Business & Management,History, Philosophy & Theology,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Sport Science,Law,Other Health,Sociology,Computer Science,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Psychology,Medicine & Dentistry,Physics & Astronomy,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,147,147,The University of Osaka,52.0,147,59.5,65,23.6,378,69.6,70,55.7,91,46.4,341,i-41457091,master_account,0,/world-university-rankings/university-osaka,583,Japan,The University of Osaka Handai OU,"Chemistry,Computer Science,Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies,Education,Architecture,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,History, Philosophy & Theology,Sociology,Biological Sciences,General Engineering,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Economics & Econometrics,Psychology,Business & Management,Physics & Astronomy,Medicine & Dentistry,Archaeology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Geography,Accounting & Finance,Law,Civil Engineering,Other Health",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,148,148,Arizona State University (Tempe),51.9,148,38.4,193,27.4,357,31.8,313,45.2,131,79.9,100,i-81050451,public,11,/world-university-rankings/arizona-state-university-tempe,591,United States,Arizona State University (Tempe),"General Engineering,Business & Management,Architecture,Psychology,Art, Performing Arts & Design,Other Health,Communication & Media Studies,Civil Engineering,Computer Science,Law,Chemical Engineering,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,History, Philosophy & Theology,Chemistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Archaeology,Biological Sciences,Education,Languages, Literature & Linguistics,Sociology,Accounting & Finance,Sport Science,Geography,Economics & Econometrics,Mathematics & Statistics",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,149,149,Technical University of Denmark,51.7,149,37.9,196,77.0,61,98.7,22,30.0,243,76.9,115,i-88825848,master_account,0,/world-university-rankings/technical-university-denmark,643,Denmark,Technical University of Denmark,"Chemical Engineering,Biological Sciences,Agriculture & Forestry,Physics & Astronomy,Other Health,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,General Engineering,Civil Engineering,Mathematics & Statistics,Chemistry,Veterinary Science",False,False,False
times,2026-07-19T10:13:58+00:00,overall,2013,150,150,Boston College,51.6,150,34.5,240,52.4,195,-,365,33.2,215,88.7,54,i-48283681,private,0,/world-university-rankings/boston-college,659,United States,Boston College,"Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Sociology,History, Philosophy & Theology,Business & Management,Accounting & Finance,Mathematics & Statistics,Education,Computer Science,Biological Sciences,Physics & Astronomy,Law,Economics & Econometrics,Medicine & Dentistry,Art, Performing Arts & Design,Communication & Media Studies,Psychology,General Engineering,Chemistry,Politics & International Studies (incl Development Studies)",False,False,False
